time,ip,message
52.378647, 127.0.0.1, /block 85 36 127
52.407925, 127.0.0.1, /block 88 38 81
52.435239, 127.0.0.1, /block 97 42 26
52.469697, 127.0.0.1, /block 107 49 0
52.489453, 127.0.0.1, /block 105 59 2
52.517753, 127.0.0.1, /block 105 61 31
52.545935, 127.0.0.1, /block 104 67 127
52.573010, 127.0.0.1, /block 103 71 127
52.601018, 127.0.0.1, /block 104 69 127
52.629772, 127.0.0.1, /block 105 69 97
52.657112, 127.0.0.1, /block 107 71 42
52.709714, 127.0.0.1, /block 107 73 8
52.714412, 127.0.0.1, /block 107 79 2
52.740129, 127.0.0.1, /block 110 79 4
52.768006, 127.0.0.1, /block 108 86 63
52.795914, 127.0.0.1, /block 107 92 127
52.822910, 127.0.0.1, /block 107 92 127
52.851665, 127.0.0.1, /block 107 92 126
52.879040, 127.0.0.1, /block 107 92 73
52.963692, 127.0.0.1, /block 117 95 26
52.985051, 127.0.0.1, /block 111 108 2
53.013814, 127.0.0.1, /block 109 108 32
53.039515, 127.0.0.1, /block 108 111 114
53.068939, 127.0.0.1, /block 108 112 127
53.097950, 127.0.0.1, /block 109 111 127
53.125792, 127.0.0.1, /block 111 111 123
53.152654, 127.0.0.1, /block 112 111 73
53.246654, 127.0.0.1, /block 88 110 14
53.259267, 127.0.0.1, /block 82 113 9
53.287741, 127.0.0.1, /block 78 118 14
53.315007, 127.0.0.1, /block 77 116 60
53.344117, 127.0.0.1, /block 77 117 127
53.371314, 127.0.0.1, /block 78 116 127
53.398937, 127.0.0.1, /block 80 116 100
53.427667, 127.0.0.1, /block 78 118 35
53.516267, 127.0.0.1, /block 58 118 6
53.533023, 127.0.0.1, /block 54 108 2
53.561054, 127.0.0.1, /block 53 111 31
53.589759, 127.0.0.1, /block 53 112 127
53.618019, 127.0.0.1, /block 53 110 127
53.645029, 127.0.0.1, /block 54 110 127
53.673861, 127.0.0.1, /block 56 110 118
53.700867, 127.0.0.1, /block 58 109 36
53.770099, 127.0.0.1, /block 29 108 0
53.782287, 127.0.0.1, /block 29 95 9
53.808974, 127.0.0.1, /block 29 93 36
53.837695, 127.0.0.1, /block 30 94 127
53.865267, 127.0.0.1, /block 32 94 127
53.894060, 127.0.0.1, /block 33 94 127
53.921751, 127.0.0.1, /block 33 93 117
53.948670, 127.0.0.1, /block 34 93 40
54.027217, 127.0.0.1, /block 29 88 5
54.031894, 127.0.0.1, /block 29 69 2
54.057168, 127.0.0.1, /block 25 69 6
54.084693, 127.0.0.1, /block 25 66 106
54.112909, 127.0.0.1, /block 27 65 127
54.141580, 127.0.0.1, /block 29 65 127
54.170196, 127.0.0.1, /block 31 65 98
54.267516, 127.0.0.1, /block 29 64 31
54.425192, 127.0.0.1, /block 34 39 3
54.528132, 127.0.0.1, /block 48 36 32
54.533438, 127.0.0.1, /block 43 30 2
54.559937, 127.0.0.1, /block 44 30 24
54.586975, 127.0.0.1, /block 44 27 106
54.615030, 127.0.0.1, /block 45 26 127
54.643517, 127.0.0.1, /block 45 26 118
54.672134, 127.0.0.1, /block 58 27 75
54.755085, 127.0.0.1, /block 68 20 2
54.777991, 127.0.0.1, /block 72 20 2
54.805794, 127.0.0.1, /block 73 23 87
54.832826, 127.0.0.1, /block 73 25 127
54.861069, 127.0.0.1, /block 74 24 127
54.890075, 127.0.0.1, /block 76 24 122
54.969277, 127.0.0.1, /block 97 24 46
54.997402, 127.0.0.1, /block 103 39 7
55.025563, 127.0.0.1, /block 103 47 70
55.053955, 127.0.0.1, /block 103 54 127
55.081585, 127.0.0.1, /block 103 55 127
55.109660, 127.0.0.1, /block 103 56 99
55.137131, 127.0.0.1, /block 97 57 49
55.208126, 127.0.0.1, /block 93 59 3
55.217939, 127.0.0.1, /block 91 59 9
55.245099, 127.0.0.1, /block 88 64 45
55.273066, 127.0.0.1, /block 87 71 105
55.302051, 127.0.0.1, /block 87 72 127
55.329345, 127.0.0.1, /block 87 71 99
55.357849, 127.0.0.1, /block 88 71 51
55.437648, 127.0.0.1, /block 78 73 14
55.465518, 127.0.0.1, /block 70 79 8
55.493225, 127.0.0.1, /block 70 85 77
55.521641, 127.0.0.1, /block 63 83 76
55.548736, 127.0.0.1, /block 57 80 54
55.577801, 127.0.0.1, /block 53 76 53
55.603872, 127.0.0.1, /block 46 70 48
55.633817, 127.0.0.1, /block 42 62 36
55.661388, 127.0.0.1, /block 35 53 47
55.689148, 127.0.0.1, /block 31 48 46
55.717349, 127.0.0.1, /block 30 43 48
55.745042, 127.0.0.1, /block 30 42 55
55.773824, 127.0.0.1, /block 23 42 52
55.801047, 127.0.0.1, /block 19 41 55
55.829069, 127.0.0.1, /block 15 44 52
55.858174, 127.0.0.1, /block 12 45 59
55.885056, 127.0.0.1, /block 9 49 43
55.913547, 127.0.0.1, /block 9 56 43
55.941057, 127.0.0.1, /block 8 64 26
55.969616, 127.0.0.1, /block 8 73 43
55.998536, 127.0.0.1, /block 12 82 56
56.026296, 127.0.0.1, /block 14 90 49
56.053683, 127.0.0.1, /block 21 98 52
56.081424, 127.0.0.1, /block 27 106 52
56.110300, 127.0.0.1, /block 35 112 43
56.137792, 127.0.0.1, /block 43 115 42
56.164871, 127.0.0.1, /block 50 118 35
56.194138, 127.0.0.1, /block 58 119 37
56.221922, 127.0.0.1, /block 68 118 22
56.249991, 127.0.0.1, /block 78 116 31
56.277719, 127.0.0.1, /block 84 113 27
56.305961, 127.0.0.1, /block 88 108 33
56.332970, 127.0.0.1, /block 90 98 9
56.361530, 127.0.0.1, /block 84 88 23
56.389196, 127.0.0.1, /block 80 79 25
56.417833, 127.0.0.1, /block 75 68 45
56.446023, 127.0.0.1, /block 68 55 54
56.473207, 127.0.0.1, /block 64 44 50
56.501030, 127.0.0.1, /block 60 31 37
56.529118, 127.0.0.1, /block 61 22 47
56.557285, 127.0.0.1, /block 65 18 43
56.584731, 127.0.0.1, /block 71 15 37
56.613923, 127.0.0.1, /block 77 11 51
56.641300, 127.0.0.1, /block 84 11 55
56.668860, 127.0.0.1, /block 92 11 62
56.697151, 127.0.0.1, /block 97 13 68
56.725935, 127.0.0.1, /block 102 17 61
56.752844, 127.0.0.1, /block 106 22 77
56.782086, 127.0.0.1, /block 109 26 67
56.809093, 127.0.0.1, /block 108 30 36
56.837120, 127.0.0.1, /block 106 34 54
56.864504, 127.0.0.1, /block 104 37 65
56.893033, 127.0.0.1, /block 102 38 69
56.921849, 127.0.0.1, /block 95 39 53
56.949834, 127.0.0.1, /block 88 39 30
56.977079, 127.0.0.1, /block 82 43 32
57.004815, 127.0.0.1, /block 70 38 33
57.033404, 127.0.0.1, /block 62 34 37
57.061348, 127.0.0.1, /block 54 33 34
57.089383, 127.0.0.1, /block 43 30 37
57.117312, 127.0.0.1, /block 39 27 79
57.146109, 127.0.0.1, /block 32 26 58
57.174277, 127.0.0.1, /block 29 23 46
57.201351, 127.0.0.1, /block 25 24 46
57.229517, 127.0.0.1, /block 21 27 56
57.258206, 127.0.0.1, /block 19 30 37
57.284786, 127.0.0.1, /block 16 35 44
57.313499, 127.0.0.1, /block 15 39 40
57.340681, 127.0.0.1, /block 15 45 58
57.369829, 127.0.0.1, /block 16 51 43
57.396734, 127.0.0.1, /block 20 60 49
57.425292, 127.0.0.1, /block 23 66 42
57.453712, 127.0.0.1, /block 27 70 43
57.481606, 127.0.0.1, /block 34 74 44
57.509707, 127.0.0.1, /block 39 79 40
57.536622, 127.0.0.1, /block 46 81 27
57.564667, 127.0.0.1, /block 54 81 27
57.593799, 127.0.0.1, /block 58 79 30
57.621075, 127.0.0.1, /block 63 79 21
57.649734, 127.0.0.1, /block 66 77 36
57.677137, 127.0.0.1, /block 70 69 26
57.706239, 127.0.0.1, /block 70 67 40
57.733930, 127.0.0.1, /block 68 62 33
57.760895, 127.0.0.1, /block 70 55 23
57.789586, 127.0.0.1, /block 68 51 34
57.817468, 127.0.0.1, /block 68 44 25
57.845272, 127.0.0.1, /block 64 39 9
57.873651, 127.0.0.1, /block 64 30 11
57.901933, 127.0.0.1, /block 58 30 10
57.928872, 127.0.0.1, /block 58 25 8
57.957530, 127.0.0.1, /block 58 24 14
57.984785, 127.0.0.1, /block 58 24 17
58.013102, 127.0.0.1, /block 53 24 19
58.042094, 127.0.0.1, /block 51 23 28
58.069704, 127.0.0.1, /block 48 22 19
58.098032, 127.0.0.1, /block 46 23 16
58.124687, 127.0.0.1, /block 47 22 28
58.153608, 127.0.0.1, /block 51 22 25
58.182701, 127.0.0.1, /block 52 22 29
58.209847, 127.0.0.1, /block 54 20 31
58.238091, 127.0.0.1, /block 60 20 34
58.265486, 127.0.0.1, /block 64 20 23
58.294082, 127.0.0.1, /block 71 18 34
58.321213, 127.0.0.1, /block 76 18 37
58.348906, 127.0.0.1, /block 79 18 56
58.377414, 127.0.0.1, /block 83 18 49
58.405699, 127.0.0.1, /block 86 18 54
58.433058, 127.0.0.1, /block 90 23 46
58.461163, 127.0.0.1, /block 91 26 46
58.489680, 127.0.0.1, /block 91 28 47
58.518103, 127.0.0.1, /block 90 32 47
58.545589, 127.0.0.1, /block 89 33 57
58.573274, 127.0.0.1, /block 88 33 48
58.601423, 127.0.0.1, /block 85 33 41
58.629801, 127.0.0.1, /block 80 31 43
58.657550, 127.0.0.1, /block 75 28 37
58.685997, 127.0.0.1, /block 70 28 40
58.713036, 127.0.0.1, /block 66 28 27
58.740727, 127.0.0.1, /block 62 24 26
58.769185, 127.0.0.1, /block 58 20 29
58.797889, 127.0.0.1, /block 54 18 22
58.825982, 127.0.0.1, /block 52 16 31
58.853501, 127.0.0.1, /block 51 14 35
58.882044, 127.0.0.1, /block 50 12 34
58.908779, 127.0.0.1, /block 48 12 39
58.937048, 127.0.0.1, /block 45 13 33
58.965627, 127.0.0.1, /block 40 13 47
58.994534, 127.0.0.1, /block 36 15 45
59.021047, 127.0.0.1, /block 31 15 56
59.048773, 127.0.0.1, /block 27 18 41
59.076826, 127.0.0.1, /block 26 21 45
59.105046, 127.0.0.1, /block 24 24 63
59.133107, 127.0.0.1, /block 25 26 55
59.161630, 127.0.0.1, /block 25 31 49
59.189147, 127.0.0.1, /block 26 35 69
59.217022, 127.0.0.1, /block 29 39 41
59.246253, 127.0.0.1, /block 34 46 46
59.273109, 127.0.0.1, /block 41 49 60
59.301068, 127.0.0.1, /block 48 57 44
59.330246, 127.0.0.1, /block 62 64 26
59.357815, 127.0.0.1, /block 74 71 28
59.386060, 127.0.0.1, /block 81 79 24
59.413240, 127.0.0.1, /block 83 82 27
59.441692, 127.0.0.1, /block 81 88 30
59.469949, 127.0.0.1, /block 80 91 43
59.497594, 127.0.0.1, /block 71 92 39
59.525266, 127.0.0.1, /block 64 86 51
59.553951, 127.0.0.1, /block 58 82 67
59.581679, 127.0.0.1, /block 54 73 39
59.609033, 127.0.0.1, /block 56 64 51
59.637553, 127.0.0.1, /block 59 55 50
59.666183, 127.0.0.1, /block 65 47 55
59.692072, 127.0.0.1, /block 74 43 55
59.721705, 127.0.0.1, /block 89 39 39
59.749718, 127.0.0.1, /block 103 42 41
59.777232, 127.0.0.1, /block 105 46 59
59.805025, 127.0.0.1, /block 105 49 42
59.833116, 127.0.0.1, /block 102 51 41
59.861795, 127.0.0.1, /block 97 52 41
59.889001, 127.0.0.1, /block 91 55 39
59.917450, 127.0.0.1, /block 82 52 22
59.946239, 127.0.0.1, /block 76 51 29
59.972704, 127.0.0.1, /block 72 47 28
60.000901, 127.0.0.1, /block 73 39 23
60.029265, 127.0.0.1, /block 76 34 37
60.057350, 127.0.0.1, /block 78 30 31
60.084804, 127.0.0.1, /block 80 26 32
60.114191, 127.0.0.1, /block 88 27 49
60.141742, 127.0.0.1, /block 92 27 25
60.169393, 127.0.0.1, /block 100 33 40
60.197016, 127.0.0.1, /block 102 39 26
60.225460, 127.0.0.1, /block 97 45 53
60.253945, 127.0.0.1, /block 91 46 25
60.281619, 127.0.0.1, /block 88 46 34
60.309475, 127.0.0.1, /block 81 44 30
60.336689, 127.0.0.1, /block 73 39 13
60.365052, 127.0.0.1, /block 74 30 23
60.393896, 127.0.0.1, /block 75 25 31
60.421784, 127.0.0.1, /block 78 20 32
60.450875, 127.0.0.1, /block 86 16 29
60.478251, 127.0.0.1, /block 91 16 41
60.505647, 127.0.0.1, /block 97 20 23
60.533183, 127.0.0.1, /block 102 26 39
60.561811, 127.0.0.1, /block 106 35 48
60.589128, 127.0.0.1, /block 106 44 44
60.617418, 127.0.0.1, /block 103 52 51
60.646251, 127.0.0.1, /block 101 61 36
60.673566, 127.0.0.1, /block 95 72 50
60.702009, 127.0.0.1, /block 88 81 46
60.729160, 127.0.0.1, /block 81 91 27
60.757996, 127.0.0.1, /block 73 98 20
60.785062, 127.0.0.1, /block 66 108 29
60.813352, 127.0.0.1, /block 58 111 32
60.840778, 127.0.0.1, /block 48 114 32
60.869969, 127.0.0.1, /block 39 115 24
60.897045, 127.0.0.1, /block 29 114 34
60.925038, 127.0.0.1, /block 21 113 18
60.954525, 127.0.0.1, /block 16 108 25
60.981238, 127.0.0.1, /block 9 102 33
61.009356, 127.0.0.1, /block 9 94 20
61.037356, 127.0.0.1, /block 13 86 25
61.065980, 127.0.0.1, /block 16 79 24
61.094198, 127.0.0.1, /block 19 69 15
61.121188, 127.0.0.1, /block 26 62 27
61.149409, 127.0.0.1, /block 35 55 42
61.178260, 127.0.0.1, /block 48 49 33
61.205975, 127.0.0.1, /block 58 44 25
61.233591, 127.0.0.1, /block 71 39 12
61.261866, 127.0.0.1, /block 78 32 26
61.290004, 127.0.0.1, /block 81 28 31
61.317281, 127.0.0.1, /block 84 26 57
61.345843, 127.0.0.1, /block 82 18 42
61.373319, 127.0.0.1, /block 78 14 62
61.402146, 127.0.0.1, /block 73 10 24
61.430258, 127.0.0.1, /block 68 10 34
61.457409, 127.0.0.1, /block 66 8 26
61.484997, 127.0.0.1, /block 58 8 25
61.513824, 127.0.0.1, /block 50 7 18
61.542124, 127.0.0.1, /block 45 7 47
61.569366, 127.0.0.1, /block 37 7 46
61.597548, 127.0.0.1, /block 30 6 36
61.625263, 127.0.0.1, /block 25 8 49
61.653914, 127.0.0.1, /block 21 9 42
61.681754, 127.0.0.1, /block 17 9 39
61.710251, 127.0.0.1, /block 12 10 27
61.736857, 127.0.0.1, /block 9 8 30
61.765168, 127.0.0.1, /block 6 8 27
61.794141, 127.0.0.1, /block 5 10 20
61.822035, 127.0.0.1, /block 4 10 29
61.849606, 127.0.0.1, /block 3 10 26
61.876979, 127.0.0.1, /block 0 10 22
61.906534, 127.0.0.1, /block 0 15 28
61.933115, 127.0.0.1, /block 0 20 17
61.961868, 127.0.0.1, /block 0 25 32
61.989727, 127.0.0.1, /block 0 30 18
62.016966, 127.0.0.1, /block 0 39 22
62.044812, 127.0.0.1, /block 0 39 19
62.073242, 127.0.0.1, /block 0 49 24
62.101204, 127.0.0.1, /block 0 54 34
62.129032, 127.0.0.1, /block 8 63 14
62.157039, 127.0.0.1, /block 11 73 33
62.185348, 127.0.0.1, /block 15 79 33
62.214206, 127.0.0.1, /block 22 87 44
62.241635, 127.0.0.1, /block 31 91 28
62.269486, 127.0.0.1, /block 42 98 30
62.297120, 127.0.0.1, /block 56 106 45
62.325587, 127.0.0.1, /block 71 106 33
62.353707, 127.0.0.1, /block 84 108 24
62.381755, 127.0.0.1, /block 93 108 19
62.408923, 127.0.0.1, /block 97 108 20
62.437012, 127.0.0.1, /block 104 104 17
62.465152, 127.0.0.1, /block 107 98 16
62.493299, 127.0.0.1, /block 107 88 9
62.521787, 127.0.0.1, /block 107 83 32
62.549662, 127.0.0.1, /block 106 75 35
62.578260, 127.0.0.1, /block 103 66 34
62.607515, 127.0.0.1, /block 97 59 31
62.633375, 127.0.0.1, /block 88 53 24
62.661241, 127.0.0.1, /block 88 46 24
62.689679, 127.0.0.1, /block 88 39 17
62.716808, 127.0.0.1, /block 89 36 23
62.745606, 127.0.0.1, /block 94 33 28
62.774114, 127.0.0.1, /block 101 30 25
62.801040, 127.0.0.1, /block 107 30 29
62.829257, 127.0.0.1, /block 113 27 22
62.858164, 127.0.0.1, /block 120 30 22
62.884889, 127.0.0.1, /block 121 30 22
62.914073, 127.0.0.1, /block 124 32 35
62.941034, 127.0.0.1, /block 127 36 33
62.969189, 127.0.0.1, /block 127 41 23
62.998254, 127.0.0.1, /block 127 46 24
63.025259, 127.0.0.1, /block 127 49 14
63.052918, 127.0.0.1, /block 127 54 11
63.082153, 127.0.0.1, /block 127 59 0
63.134663, 127.0.0.1, /block 127 69 0
63.163195, 127.0.0.1, /block 127 79 8
63.190936, 127.0.0.1, /block 127 82 15
63.219897, 127.0.0.1, /block 125 87 34
63.246917, 127.0.0.1, /block 120 90 30
63.274845, 127.0.0.1, /block 119 98 23
63.303601, 127.0.0.1, /block 119 102 31
63.331254, 127.0.0.1, /block 117 109 48
63.359114, 127.0.0.1, /block 118 116 34
63.387605, 127.0.0.1, /block 114 123 32
63.415675, 127.0.0.1, /block 112 127 24
63.600105, 127.0.0.1, /block 78 127 4
63.628112, 127.0.0.1, /block 78 127 2
63.655802, 127.0.0.1, /block 69 127 14
63.684144, 127.0.0.1, /block 61 121 33
63.711773, 127.0.0.1, /block 55 115 64
63.739554, 127.0.0.1, /block 46 107 59
63.767045, 127.0.0.1, /block 40 101 64
63.795095, 127.0.0.1, /block 36 91 54
63.823338, 127.0.0.1, /block 34 84 57
63.851809, 127.0.0.1, /block 36 77 61
63.879308, 127.0.0.1, /block 41 73 50
63.908127, 127.0.0.1, /block 53 67 30
63.935541, 127.0.0.1, /block 66 63 39
63.964128, 127.0.0.1, /block 81 61 34
63.991167, 127.0.0.1, /block 94 56 35
64.019385, 127.0.0.1, /block 96 50 40
64.046910, 127.0.0.1, /block 97 48 40
64.075703, 127.0.0.1, /block 95 46 33
64.103887, 127.0.0.1, /block 90 41 34
64.131236, 127.0.0.1, /block 81 35 54
64.160289, 127.0.0.1, /block 72 31 39
64.187907, 127.0.0.1, /block 63 26 54
64.215190, 127.0.0.1, /block 56 24 43
64.244173, 127.0.0.1, /block 51 22 65
64.271760, 127.0.0.1, /block 44 21 68
64.299148, 127.0.0.1, /block 41 25 90
64.326942, 127.0.0.1, /block 37 27 93
64.354772, 127.0.0.1, /block 34 30 69
64.384013, 127.0.0.1, /block 31 36 92
64.411390, 127.0.0.1, /block 32 42 73
64.439991, 127.0.0.1, /block 32 48 68
64.467340, 127.0.0.1, /block 35 55 70
64.495588, 127.0.0.1, /block 40 64 74
64.523154, 127.0.0.1, /block 44 72 47
64.551648, 127.0.0.1, /block 47 79 41
64.580256, 127.0.0.1, /block 50 87 56
64.607347, 127.0.0.1, /block 48 93 86
64.634949, 127.0.0.1, /block 44 95 78
64.663792, 127.0.0.1, /block 35 95 66
64.691546, 127.0.0.1, /block 27 93 61
64.719056, 127.0.0.1, /block 23 90 39
64.747049, 127.0.0.1, /block 18 82 41
64.775624, 127.0.0.1, /block 16 73 34
64.802856, 127.0.0.1, /block 18 62 35
64.831281, 127.0.0.1, /block 21 53 37
64.859128, 127.0.0.1, /block 28 45 51
64.887046, 127.0.0.1, /block 37 36 53
64.916146, 127.0.0.1, /block 45 31 47
64.943657, 127.0.0.1, /block 62 29 74
64.971580, 127.0.0.1, /block 76 30 38
64.998829, 127.0.0.1, /block 89 31 40
65.027782, 127.0.0.1, /block 103 37 48
65.055937, 127.0.0.1, /block 109 42 67
65.082873, 127.0.0.1, /block 112 47 66
65.111461, 127.0.0.1, /block 110 52 50
65.138624, 127.0.0.1, /block 109 58 47
65.167127, 127.0.0.1, /block 108 64 74
65.195088, 127.0.0.1, /block 105 69 83
65.223771, 127.0.0.1, /block 102 73 102
65.252049, 127.0.0.1, /block 95 75 99
65.279593, 127.0.0.1, /block 86 77 68
65.307119, 127.0.0.1, /block 75 76 51
65.335635, 127.0.0.1, /block 67 71 42
65.363716, 127.0.0.1, /block 56 66 49
65.390895, 127.0.0.1, /block 53 57 33
65.420040, 127.0.0.1, /block 53 55 50
65.447784, 127.0.0.1, /block 56 55 59
65.476012, 127.0.0.1, /block 64 57 39
65.504090, 127.0.0.1, /block 72 62 39
65.531190, 127.0.0.1, /block 82 71 53
65.559894, 127.0.0.1, /block 91 80 59
65.587008, 127.0.0.1, /block 100 88 34
65.615696, 127.0.0.1, /block 109 95 27
65.643793, 127.0.0.1, /block 115 100 33
65.671077, 127.0.0.1, /block 115 101 38
65.699370, 127.0.0.1, /block 118 98 33
65.728046, 127.0.0.1, /block 119 93 45
65.755797, 127.0.0.1, /block 116 89 55
65.782895, 127.0.0.1, /block 113 84 58
65.811153, 127.0.0.1, /block 110 75 67
65.839802, 127.0.0.1, /block 105 71 62
65.868090, 127.0.0.1, /block 99 66 74
65.896137, 127.0.0.1, /block 93 62 53
65.924057, 127.0.0.1, /block 82 58 47
65.952590, 127.0.0.1, /block 74 57 52
65.979202, 127.0.0.1, /block 70 55 68
66.007954, 127.0.0.1, /block 68 53 67
66.035585, 127.0.0.1, /block 66 49 53
66.063150, 127.0.0.1, /block 68 44 68
66.091948, 127.0.0.1, /block 71 41 34
66.118729, 127.0.0.1, /block 74 34 33
66.147270, 127.0.0.1, /block 79 31 35
66.176052, 127.0.0.1, /block 84 32 43
66.203840, 127.0.0.1, /block 88 36 67
66.231256, 127.0.0.1, /block 89 42 47
66.259039, 127.0.0.1, /block 90 46 63
66.287363, 127.0.0.1, /block 88 50 41
66.315655, 127.0.0.1, /block 88 54 33
66.342952, 127.0.0.1, /block 88 56 19
66.373547, 127.0.0.1, /block 82 59 8
66.399527, 127.0.0.1, /block 83 61 18
66.426840, 127.0.0.1, /block 88 59 4
66.455162, 127.0.0.1, /block 81 59 0
66.483259, 127.0.0.1, /block 82 63 27
66.512039, 127.0.0.1, /block 82 63 127
66.540203, 127.0.0.1, /block 81 62 127
66.568146, 127.0.0.1, /block 81 60 127
66.595365, 127.0.0.1, /block 81 60 112
66.623834, 127.0.0.1, /block 78 62 51
66.651898, 127.0.0.1, /block 78 65 13
66.679249, 127.0.0.1, /block 78 69 6
66.707510, 127.0.0.1, /block 78 69 8
66.736239, 127.0.0.1, /block 75 69 7
66.763865, 127.0.0.1, /block 74 69 14
66.791411, 127.0.0.1, /block 74 68 49
66.819125, 127.0.0.1, /block 76 67 98
66.846699, 127.0.0.1, /block 76 68 127
66.875650, 127.0.0.1, /block 75 69 127
66.904201, 127.0.0.1, /block 75 70 127
66.932178, 127.0.0.1, /block 76 71 98
66.959106, 127.0.0.1, /block 78 71 45
67.215634, 127.0.0.1, /block 73 69 6
67.244209, 127.0.0.1, /block 68 69 10
67.271983, 127.0.0.1, /block 68 64 7
67.299533, 127.0.0.1, /block 63 59 3
67.328230, 127.0.0.1, /block 63 55 35
67.354907, 127.0.0.1, /block 63 54 94
67.384140, 127.0.0.1, /block 64 54 120
67.410924, 127.0.0.1, /block 64 54 116
67.439714, 127.0.0.1, /block 65 55 83
67.538119, 127.0.0.1, /block 58 56 25
67.545187, 127.0.0.1, /block 58 49 2
67.575141, 127.0.0.1, /block 60 45 10
67.602017, 127.0.0.1, /block 59 45 68
67.628914, 127.0.0.1, /block 60 44 127
67.656684, 127.0.0.1, /block 61 44 125
67.685541, 127.0.0.1, /block 62 43 94
67.713631, 127.0.0.1, /block 61 43 49
67.742151, 127.0.0.1, /block 58 39 14
67.770149, 127.0.0.1, /block 48 39 1
67.797083, 127.0.0.1, /block 48 30 2
67.825784, 127.0.0.1, /block 44 24 9
67.853045, 127.0.0.1, /block 45 25 74
67.881796, 127.0.0.1, /block 46 22 127
67.910146, 127.0.0.1, /block 46 23 127
67.937178, 127.0.0.1, /block 45 24 127
67.965503, 127.0.0.1, /block 43 27 96
67.993779, 127.0.0.1, /block 36 32 73
68.022150, 127.0.0.1, /block 26 37 53
68.049502, 127.0.0.1, /block 22 48 46
68.077143, 127.0.0.1, /block 22 53 86
68.104953, 127.0.0.1, /block 23 58 74
68.132978, 127.0.0.1, /block 26 65 101
68.161367, 127.0.0.1, /block 32 73 97
68.189715, 127.0.0.1, /block 40 82 109
68.217845, 127.0.0.1, /block 47 88 81
68.244741, 127.0.0.1, /block 56 95 79
68.273405, 127.0.0.1, /block 67 100 62
68.303650, 127.0.0.1, /block 75 105 52
68.330247, 127.0.0.1, /block 84 106 30
68.356880, 127.0.0.1, /block 88 106 35
68.385047, 127.0.0.1, /block 94 105 25
68.414129, 127.0.0.1, /block 96 104 37
68.441146, 127.0.0.1, /block 95 101 27
68.470057, 127.0.0.1, /block 93 96 28
68.497967, 127.0.0.1, /block 86 91 39
68.525141, 127.0.0.1, /block 79 84 35
68.553069, 127.0.0.1, /block 71 77 35
68.582194, 127.0.0.1, /block 64 67 41
68.609903, 127.0.0.1, /block 58 62 40
68.637155, 127.0.0.1, /block 56 53 34
68.665093, 127.0.0.1, /block 57 46 52
68.693476, 127.0.0.1, /block 59 42 44
68.721944, 127.0.0.1, /block 70 37 36
68.748853, 127.0.0.1, /block 77 32 35
68.777632, 127.0.0.1, /block 85 28 44
68.805122, 127.0.0.1, /block 90 30 73
68.833567, 127.0.0.1, /block 94 32 69
68.862271, 127.0.0.1, /block 101 36 80
68.891395, 127.0.0.1, /block 104 41 69
68.916895, 127.0.0.1, /block 104 47 117
68.945365, 127.0.0.1, /block 104 54 117
68.973785, 127.0.0.1, /block 103 58 93
69.001154, 127.0.0.1, /block 99 63 110
69.029864, 127.0.0.1, /block 93 65 59
69.058297, 127.0.0.1, /block 81 68 49
69.085627, 127.0.0.1, /block 72 73 48
69.113363, 127.0.0.1, /block 65 73 55
69.142152, 127.0.0.1, /block 56 76 53
69.169994, 127.0.0.1, /block 50 77 40
69.198000, 127.0.0.1, /block 46 81 56
69.225959, 127.0.0.1, /block 45 85 55
69.252846, 127.0.0.1, /block 45 91 55
69.281330, 127.0.0.1, /block 51 96 66
69.309689, 127.0.0.1, /block 57 101 69
69.337571, 127.0.0.1, /block 64 105 44
69.366036, 127.0.0.1, /block 73 111 50
